term,caseId,AFortas,AJGoldberg,AMKennedy,AScalia,BRWhite,CEWhittaker,CThomas,DHSouter,EWarren,FFrankfurter,HABlackmun,HHBurton,HLBlack,JHarlan2,JPStevens,LFPowell,PStewart,RBGinsburg,RHJackson,SDOConnor,SFReed,SGBreyer,SMinton,TCClark,TMarshall,WEBurger,WHRehnquist,WJBrennan,WODouglas
1962,1962-044,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1962,1962-045,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-046,,False,,,,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-047,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-049,,False,,,True,,,,False,,,,False,True,,,True,,,,,,,True,,,,False,False
1962,1962-052,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,False,,,,True,True
1962,1962-055,,True,,,,,,,False,,,,False,True,,,True,,,,,,,False,,,,True,True
1962,1962-057,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-059,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-060,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-061,,False,,,False,,,,False,,,,False,True,,,True,,,,,,,True,,,,False,False
1962,1962-063,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-066,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-074,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-075,,False,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,False,False
1962,1962-078,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-081,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-089,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1962,1962-090,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1962,1962-095,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,False,,,,True,True
1962,1962-096,,False,,,False,,,,False,,,,True,True,,,False,,,,,,,False,,,,False,False
1962,1962-097,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1962,1962-100,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1962,1962-101,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1962,1962-102,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-106,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-107,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-109,,False,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,False
1962,1962-111,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-115,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-116,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-119,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-120,,True,,,False,,,,False,,,,False,False,,,True,,,,,,,False,,,,False,False
1962,1962-121,,True,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,True,True
1962,1962-123,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-124,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-128,,False,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,False
1962,1962-129,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-131,,,,,True,,,,True,,,,True,True,,,True,,,,,,,False,,,,True,False
1962,1962-132,,,,,True,,,,True,,,,True,True,,,True,,,,,,,False,,,,True,False
1962,1962-133,,True,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,False
1962,1962-134,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1962,1962-137,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-138,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-141,,False,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1962,1962-143,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1962,1962-144,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-146,,True,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,True
1962,1962-147,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-148,,False,,,False,,,,False,,,,False,False,,,True,,,,,,,False,,,,False,False
1962,1962-149,,True,,,,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1962,1962-150,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1962,1962-152,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1962,1962-153,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-016,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,
1963,1963-018,,False,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,False,True
1963,1963-019,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-026,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-027,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,
1963,1963-028,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,False
1963,1963-031,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-035,,,,,True,,,,True,,,,False,True,,,True,,,,,,,False,,,,True,True
1963,1963-036,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-038,,False,,,True,,,,False,,,,False,True,,,True,,,,,,,True,,,,False,True
1963,1963-039,,False,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,False,False
1963,1963-045,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1963,1963-047,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-048,,True,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1963,1963-051,,False,,,True,,,,False,,,,True,True,,,True,,,,,,,True,,,,True,True
1963,1963-052,,True,,,False,,,,True,,,,True,,,,True,,,,,,,False,,,,True,True
1963,1963-053,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-069,,True,,,True,,,,False,,,,False,True,,,True,,,,,,,True,,,,True,False
1963,1963-081,,True,,,False,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,True
1963,1963-082,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1963,1963-083,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-085,,False,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1963,1963-086,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-087,,True,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1963,1963-089,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1963,1963-090,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1963,1963-094,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-095,,True,,,,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-100,,True,,,True,,,,True,,,,True,False,,,,,,,,,,False,,,,True,True
1963,1963-101,,False,,,True,,,,True,,,,True,,,,False,,,,,,,True,,,,False,True
1963,1963-102,,True,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,True
1963,1963-104,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,
1963,1963-105,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1963,1963-108,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1963,1963-109,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-110,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-111,,True,,,False,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,True
1963,1963-113,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,False,,,,,True
1963,1963-115,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,False
1963,1963-116,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-117,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-123,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-125,,True,,,True,,,,False,,,,False,True,,,True,,,,,,,False,,,,False,False
1963,1963-126,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,,False
1963,1963-127,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,,False
1963,1963-129,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-130,,False,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1963,1963-133,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-134,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-136,,True,,,True,,,,False,,,,False,False,,,True,,,,,,,False,,,,True,False
1963,1963-137,,False,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1963,1963-140,,False,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1963,1963-141,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-142,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-143,,False,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1963,1963-144,,False,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1963,1963-145,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-146,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-149,,True,,,True,,,,True,,,,False,True,,,False,,,,,,,False,,,,True,True
1963,1963-152,,True,,,False,,,,True,,,,False,False,,,True,,,,,,,True,,,,True,True
1963,1963-156,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1963,1963-158,,True,,,True,,,,False,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-159,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-160,,True,,,False,,,,True,,,,False,False,,,True,,,,,,,True,,,,True,True
1963,1963-161,,True,,,False,,,,True,,,,False,False,,,True,,,,,,,True,,,,True,True
1963,1963-162,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-163,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1963,1963-164,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1963,1963-165,,True,,,False,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1963,1963-166,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-001,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-002,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-005,,False,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,False
1964,1964-006,,False,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1964,1964-008,,True,,,True,,,,True,,,,False,False,,,True,,,,,,,False,,,,True,True
1964,1964-009,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-010,,,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1964,1964-011,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-012,,False,,,False,,,,False,,,,False,True,,,False,,,,,,,False,,,,False,False
1964,1964-016,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1964,1964-019,,True,,,False,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1964,1964-020,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-021,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,False
1964,1964-025,,True,,,,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-026,,False,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-027,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1964,1964-028,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-029,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1964,1964-030,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,False,,,,True,True
1964,1964-032,,False,,,False,,,,False,,,,True,False,,,True,,,,,,,False,,,,False,False
1964,1964-033,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1964,1964-035,,True,,,False,,,,True,,,,False,False,,,True,,,,,,,False,,,,True,True
1964,1964-037,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1964,1964-038,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1964,1964-045,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1964,1964-047,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1964,1964-048,,True,,,True,,,,,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-049,,True,,,True,,,,False,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-056,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-057,,True,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,False,True
1964,1964-063,,False,,,True,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,False
1964,1964-065,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-068,,True,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1964,1964-072,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-073,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1964,1964-074,,True,,,True,,,,True,,,,False,True,,,,,,,,,,True,,,,True,True
1964,1964-075,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1964,1964-077,,True,,,True,,,,True,,,,,False,,,,,,,,,,False,,,,True,True
1964,1964-078,,True,,,,,,,True,,,,False,False,,,True,,,,,,,True,,,,True,False
1964,1964-079,,True,,,,,,,True,,,,False,False,,,True,,,,,,,True,,,,True,False
1964,1964-083,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1964,1964-084,,True,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,False,False
1964,1964-086,,True,,,False,,,,,,,,True,True,,,False,,,,,,,True,,,,True,True
1964,1964-087,,False,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1964,1964-088,,True,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,True
1964,1964-091,,True,,,False,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1964,1964-092,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-095,,True,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-096,,False,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1964,1964-099,,True,,,False,,,,False,,,,False,False,,,True,,,,,,,False,,,,False,False
1964,1964-100,,False,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1964,1964-105,,True,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1964,1964-107,,True,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,False,True
1964,1964-112,,True,,,False,,,,False,,,,True,,,,,,,,,,,False,,,,False,False
1964,1964-115,,True,,,False,,,,False,,,,False,True,,,True,,,,,,,False,,,,False,False
1964,1964-116,,True,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1964,1964-120,,False,,,True,,,,False,,,,False,True,,,True,,,,,,,True,,,,False,False
1964,1964-121,,True,,,True,,,,True,,,,False,True,,,False,,,,,,,True,,,,True,True
1964,1964-122,,True,,,False,,,,True,,,,False,True,,,False,,,,,,,True,,,,False,True
1964,1964-123,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-124,,False,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1964,1964-126,,True,,,True,,,,True,,,,False,True,,,True,,,,,,,False,,,,True,False
1965,1965-007,True,,,,True,,,,True,,,,True,False,,,,,,,,,,True,,,,True,True
1965,1965-013,False,,,,False,,,,False,,,,True,False,,,False,,,,,,,True,,,,False,True
1965,1965-019,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1965,1965-026,,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-027,True,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1965,1965-030,False,,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,False
1965,1965-035,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1965,1965-036,False,,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1965,1965-037,False,,,,True,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1965,1965-043,,,,,True,,,,,,,,False,True,,,True,,,,,,,True,,,,True,False
1965,1965-045,,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1965,1965-048,,,,,True,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,False
1965,1965-049,False,,,,True,,,,False,,,,False,True,,,True,,,,,,,True,,,,True,False
1965,1965-050,False,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,True
1965,1965-052,False,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1965,1965-053,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1965,1965-059,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-063,True,,,,False,,,,True,,,,False,True,,,True,,,,,,,False,,,,True,True
1965,1965-064,False,,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,False
1965,1965-066,False,,,,False,,,,False,,,,True,True,,,False,,,,,,,False,,,,False,False
1965,1965-067,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-068,True,,,,False,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1965,1965-069,False,,,,False,,,,False,,,,True,True,,,True,,,,,,,False,,,,False,True
1965,1965-070,False,,,,False,,,,False,,,,True,False,,,True,,,,,,,False,,,,False,True
1965,1965-071,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,False
1965,1965-072,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1965,1965-073,True,,,,,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1965,1965-077,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-078,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-079,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1965,1965-081,False,,,,True,,,,False,,,,False,False,,,False,,,,,,,False,,,,True,True
1965,1965-083,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-086,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-087,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-088,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1965,1965-090,,,,,True,,,,False,,,,True,True,,,False,,,,,,,False,,,,False,
1965,1965-093,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1965,1965-096,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1965,1965-101,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-102,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-106,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1965,1965-107,,,,,True,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,False
1965,1965-112,,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-113,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-116,True,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1965,1965-117,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1965,1965-118,True,,,,,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1965,1965-119,False,,,,,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1965,1965-122,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1965,1965-124,False,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-125,False,,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-126,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1965,1965-127,False,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1965,1965-130,False,,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1965,1965-131,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1965,1965-132,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,False,True
1965,1965-134,False,,,,True,,,,False,,,,True,True,,,True,,,,,,,True,,,,False,False
1965,1965-135,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1966,1966-005,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-006,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1966,1966-007,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,False,True
1966,1966-011,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1966,1966-014,True,,,,False,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1966,1966-015,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,False,False
1966,1966-016,True,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1966,1966-017,False,,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1966,1966-019,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-020,False,,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1966,1966-021,False,,,,True,,,,False,,,,False,True,,,True,,,,,,,False,,,,False,False
1966,1966-022,False,,,,True,,,,False,,,,True,True,,,True,,,,,,,True,,,,False,False
1966,1966-024,False,,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,True
1966,1966-025,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1966,1966-026,,,,,,,,,True,,,,False,False,,,False,,,,,,,True,,,,False,True
1966,1966-027,False,,,,,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1966,1966-029,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1966,1966-031,False,,,,True,,,,False,,,,True,False,,,True,,,,,,,False,,,,True,True
1966,1966-034,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-038,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1966,1966-039,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1966,1966-041,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1966,1966-043,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-044,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1966,1966-045,False,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-052,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1966,1966-053,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-054,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-056,,,,,,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-058,True,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,True
1966,1966-062,,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,False
1966,1966-065,False,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1966,1966-066,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-067,True,,,,False,,,,False,,,,True,False,,,False,,,,,,,False,,,,False,True
1966,1966-069,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,True,,,,True,True
1966,1966-071,False,,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-075,True,,,,True,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,False
1966,1966-080,False,,,,False,,,,False,,,,True,False,,,True,,,,,,,True,,,,False,True
1966,1966-081,False,,,,False,,,,False,,,,True,False,,,True,,,,,,,True,,,,False,True
1966,1966-082,True,,,,False,,,,True,,,,True,True,,,True,,,,,,,True,,,,True,True
1966,1966-083,True,,,,True,,,,,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-085,False,,,,False,,,,False,,,,False,False,,,True,,,,,,,False,,,,False,False
1966,1966-086,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,True,,,,False,True
1966,1966-087,True,,,,True,,,,True,,,,True,False,,,False,,,,,,,True,,,,True,True
1966,1966-088,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1966,1966-090,False,,,,True,,,,True,,,,False,True,,,True,,,,,,,True,,,,True,False
1966,1966-091,True,,,,True,,,,True,,,,True,False,,,True,,,,,,,False,,,,True,True
1966,1966-093,True,,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,False,True
1966,1966-094,True,,,,True,,,,True,,,,True,True,,,False,,,,,,,True,,,,True,True
1966,1966-100,True,,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,True,True
1966,1966-102,False,,,,True,,,,False,,,,True,True,,,True,,,,,,,False,,,,,True
1966,1966-103,False,,,,False,,,,False,,,,False,False,,,False,,,,,,,False,,,,,True
1966,1966-104,True,,,,False,,,,True,,,,False,False,,,False,,,,,,,True,,,,,False
1966,1966-105,True,,,,True,,,,True,,,,False,False,,,False,,,,,,,True,,,,True,True
1966,1966-108,True,,,,False,,,,True,,,,True,False,,,False,,,,,,,False,,,,True,True
1966,1966-109,False,,,,True,,,,False,,,,True,True,,,True,,,,,,,True,,,,True,False
1966,1966-111,False,,,,False,,,,False,,,,True,True,,,True,,,,,,,True,,,,False,False
